Date,Open,High,Low,Close,Adj Close,Volume
2022-11-15,5.03000020980835,5.039999961853027,4.940000057220459,5.0,4.717654705047607,24445700
2022-11-16,4.960000038146973,4.989999771118164,4.800000190734863,4.840000152587891,4.566689968109131,56762300
2022-11-17,4.71999979019165,4.860000133514404,4.710000038146973,4.840000152587891,4.566689968109131,69778700
2022-11-18,4.96999979019165,5.0,4.880000114440918,4.940000057220459,4.661043643951416,73923900
2022-11-21,5.03000020980835,5.050000190734863,4.869999885559082,4.989999771118164,4.7082200050354,62192700
2022-11-22,4.989999771118164,5.019999980926514,4.829999923706055,4.860000133514404,4.585559368133545,94127300
2022-11-23,4.800000190734863,4.860000133514404,4.769999980926514,4.829999923706055,4.557254314422607,48425300
2022-11-25,4.900000095367432,4.920000076293945,4.809999942779541,4.860000133514404,4.585559368133545,22096600
2022-11-28,4.78000020980835,4.840000152587891,4.710000038146973,4.739999771118164,4.472336769104004,32027100
2022-11-29,4.809999942779541,4.900000095367432,4.789999961853027,4.809999942779541,4.538383483886719,32088400
2022-11-30,4.840000152587891,4.989999771118164,4.809999942779541,4.980000019073486,4.698784828186035,45806400
2022-12-01,4.980000019073486,5.010000228881836,4.920000076293945,4.96999979019165,4.69217586517334,50129800
2022-12-02,5.03000020980835,5.099999904632568,4.949999809265137,5.039999961853027,4.758262634277344,53243000
2022-12-05,4.909999847412109,4.949999809265137,4.78000020980835,4.800000190734863,4.531679630279541,58004000
2022-12-06,4.849999904632568,4.949999809265137,4.840000152587891,4.940000057220459,4.663853645324707,42314400
2022-12-07,4.949999809265137,5.019999980926514,4.920000076293945,4.940000057220459,4.663853645324707,46381000
2022-12-08,4.900000095367432,4.929999828338623,4.730000019073486,4.730000019073486,4.465592384338379,43828900
2022-12-09,4.659999847412109,4.659999847412109,4.579999923706055,4.579999923706055,4.40974760055542,21124200
2022-12-12,4.480000019073486,4.539999961853027,4.429999828338623,4.539999961853027,4.37123441696167,58798400
2022-12-13,4.539999961853027,4.559999942779541,4.329999923706055,4.329999923706055,4.169040203094482,58201900
2022-12-14,4.300000190734863,4.429999828338623,4.210000038146973,4.360000133514404,4.197926044464111,62049000
2022-12-15,4.400000095367432,4.46999979019165,4.340000152587891,4.360000133514404,4.197926044464111,33302300
2022-12-16,4.420000076293945,4.489999771118164,4.389999866485596,4.429999828338623,4.265323638916016,38940300
2022-12-19,4.5,4.590000152587891,4.460000038146973,4.579999923706055,4.40974760055542,24429500
2022-12-20,4.75,4.789999961853027,4.679999828338623,4.71999979019165,4.544543266296387,28252100
2022-12-21,4.710000038146973,4.789999961853027,4.690000057220459,4.760000228881836,4.583056926727295,35821100
2022-12-22,4.78000020980835,4.829999923706055,4.690000057220459,4.769999980926514,4.592685222625732,22169500
2022-12-23,4.909999847412109,4.940000057220459,4.840000152587891,4.869999885559082,4.688967704772949,17682500
2022-12-27,4.599999904632568,4.639999866485596,4.559999942779541,4.590000152587891,4.419376373291016,20035700
2022-12-28,4.670000076293945,4.78000020980835,4.670000076293945,4.75,4.573427677154541,16257000
2022-12-29,4.829999923706055,4.840000152587891,4.699999809265137,4.71999979019165,4.544543266296387,17664300
2022-12-30,4.679999828338623,4.760000228881836,4.679999828338623,4.710000038146973,4.537799835205078,10561600
2023-01-03,4.480000019073486,4.53000020980835,4.320000171661377,4.340000152587891,4.181326866149902,31466900
2023-01-04,4.400000095367432,4.420000076293945,4.329999923706055,4.369999885559082,4.210229396820068,47436300
2023-01-05,4.440000057220459,4.619999885559082,4.429999828338623,4.599999904632568,4.431820869445801,31019700
2023-01-06,4.699999809265137,4.800000190734863,4.659999847412109,4.78000020980835,4.605241298675537,31243400
2023-01-09,4.710000038146973,4.840000152587891,4.679999828338623,4.820000171661377,4.6437788009643555,22131400
2023-01-10,4.869999885559082,4.96999979019165,4.849999904632568,4.96999979019165,4.788293361663818,28025200
2023-01-11,5.010000228881836,5.079999923706055,4.960000038146973,5.070000171661377,4.884637355804443,27264600
2023-01-12,5.010000228881836,5.139999866485596,4.920000076293945,5.059999942779541,4.875002861022949,42851600
2023-01-13,4.989999771118164,5.050000190734863,4.960000038146973,5.03000020980835,4.846100330352783,18866500
2023-01-17,4.989999771118164,5.110000133514404,4.960000038146973,5.099999904632568,4.913539886474609,19886100
2023-01-18,5.179999828338623,5.210000038146973,5.059999942779541,5.110000133514404,4.9231743812561035,31908500
2023-01-19,5.019999980926514,5.119999885559082,4.960000038146973,5.099999904632568,4.913539886474609,28763400
2023-01-20,4.96999979019165,5.050000190734863,4.960000038146973,4.960000038146973,4.778659343719482,29759000
2023-01-23,4.880000114440918,4.989999771118164,4.829999923706055,4.860000133514404,4.682316303253174,44984100
2023-01-24,4.949999809265137,4.96999979019165,4.880000114440918,4.909999847412109,4.73048734664917,26916700
2023-01-25,4.889999866485596,5.050000190734863,4.860000133514404,5.019999980926514,4.836465358734131,25265000
2023-01-26,5.010000228881836,5.019999980926514,4.940000057220459,4.989999771118164,4.807562351226807,21392200
2023-01-27,4.900000095367432,4.929999828338623,4.829999923706055,4.849999904632568,4.672680377960205,23190000
2023-01-30,4.820000171661377,4.840000152587891,4.769999980926514,4.829999923706055,4.653411865234375,20785600
2023-01-31,4.960000038146973,5.010000228881836,4.949999809265137,4.980000019073486,4.797928810119629,14918600
2023-02-01,4.949999809265137,4.96999979019165,4.829999923706055,4.909999847412109,4.733338832855225,35513000
2023-02-02,5.070000171661377,5.079999923706055,4.960000038146973,4.980000019073486,4.800820827484131,41790400
2023-02-03,4.909999847412109,4.949999809265137,4.849999904632568,4.869999885559082,4.6947784423828125,33106500
2023-02-06,4.78000020980835,4.889999866485596,4.71999979019165,4.869999885559082,4.6947784423828125,34622500
2023-02-07,4.78000020980835,4.800000190734863,4.639999866485596,4.670000076293945,4.501974105834961,29466100
2023-02-08,4.949999809265137,5.099999904632568,4.940000057220459,5.090000152587891,4.906862258911133,46976100
2023-02-09,4.989999771118164,5.019999980926514,4.869999885559082,4.869999885559082,4.6947784423828125,41711900
2023-02-10,4.869999885559082,4.960000038146973,4.820000171661377,4.920000076293945,4.742979049682617,44750300
2023-02-13,5.03000020980835,5.170000076293945,5.0,5.150000095367432,4.96470308303833,27198500
2023-02-14,5.159999847412109,5.190000057220459,5.03000020980835,5.050000190734863,4.868300914764404,47330500
2023-02-15,5.119999885559082,5.190000057220459,5.059999942779541,5.130000114440918,4.945422172546387,45987400
2023-02-16,5.059999942779541,5.159999847412109,5.03000020980835,5.130000114440918,4.945422172546387,22134600
2023-02-17,5.130000114440918,5.199999809265137,5.119999885559082,5.150000095367432,4.96470308303833,23496200
2023-02-21,5.130000114440918,5.170000076293945,4.989999771118164,5.010000228881836,4.82974100112915,29886000
2023-02-22,5.019999980926514,5.090000152587891,4.989999771118164,5.050000190734863,4.868300914764404,37637400
2023-02-23,5.230000019073486,5.260000228881836,5.090000152587891,5.119999885559082,4.935781478881836,23304500
2023-02-24,4.96999979019165,4.989999771118164,4.869999885559082,4.889999866485596,4.714057922363281,29442100
2023-02-27,4.920000076293945,4.929999828338623,4.820000171661377,4.829999923706055,4.656217575073242,21096000
2023-02-28,4.860000133514404,4.869999885559082,4.78000020980835,4.809999942779541,4.636936664581299,27921400
2023-03-01,4.75,4.880000114440918,4.670000076293945,4.880000114440918,4.707353591918945,45195200
2023-03-02,4.760000228881836,4.760000228881836,4.579999923706055,4.579999923706055,4.417967319488525,57865400
2023-03-03,4.639999866485596,4.699999809265137,4.599999904632568,4.599999904632568,4.437260150909424,59797400
2023-03-06,4.610000133514404,4.820000171661377,4.599999904632568,4.769999980926514,4.601245880126953,32193500
2023-03-07,4.710000038146973,4.760000228881836,4.630000114440918,4.75,4.581953048706055,26149400
2023-03-08,4.829999923706055,4.929999828338623,4.820000171661377,4.860000133514404,4.688061714172363,20885000
2023-03-09,4.820000171661377,4.860000133514404,4.730000019073486,4.760000228881836,4.591599464416504,30839900
2023-03-10,4.630000114440918,4.699999809265137,4.539999961853027,4.559999942779541,4.398674488067627,32394000
2023-03-13,4.489999771118164,4.590000152587891,4.420000076293945,4.480000019073486,4.321506023406982,45067700
2023-03-14,4.480000019073486,4.539999961853027,4.449999809265137,4.480000019073486,4.321506023406982,42116500
2023-03-15,4.400000095367432,4.449999809265137,4.300000190734863,4.409999847412109,4.253981590270996,65813100
2023-03-16,4.449999809265137,4.570000171661377,4.400000095367432,4.539999961853027,4.379382610321045,37514300
2023-03-17,4.510000228881836,4.510000228881836,4.369999885559082,4.409999847412109,4.253981590270996,40849400
2023-03-20,4.480000019073486,4.5,4.369999885559082,4.400000095367432,4.244335651397705,30143300
2023-03-21,4.489999771118164,4.579999923706055,4.480000019073486,4.510000228881836,4.350444793701172,29732500
2023-03-22,4.510000228881836,4.599999904632568,4.480000019073486,4.480000019073486,4.321506023406982,34114700
2023-03-23,4.559999942779541,4.579999923706055,4.28000020980835,4.329999923706055,4.176811695098877,50024800
2023-03-24,4.28000020980835,4.429999828338623,4.239999771118164,4.369999885559082,4.264641761779785,28189200
2023-03-27,4.46999979019165,4.53000020980835,4.429999828338623,4.519999980926514,4.4110260009765625,33005000
2023-03-28,4.550000190734863,4.619999885559082,4.550000190734863,4.559999942779541,4.450061798095703,25659000
2023-03-29,4.559999942779541,4.659999847412109,4.539999961853027,4.639999866485596,4.528132438659668,22643000
2023-03-30,4.800000190734863,4.860000133514404,4.670000076293945,4.800000190734863,4.684276103973389,28354300
2023-03-31,4.869999885559082,4.920000076293945,4.800000190734863,4.869999885559082,4.75258731842041,71057500
2023-04-03,4.739999771118164,4.78000020980835,4.659999847412109,4.710000038146973,4.599278450012207,24842000
2023-04-04,4.78000020980835,4.829999923706055,4.75,4.820000171661377,4.706692218780518,21085500
2023-04-05,4.840000152587891,4.889999866485596,4.75,4.820000171661377,4.706692218780518,29240400
2023-04-06,4.829999923706055,4.840000152587891,4.75,4.800000190734863,4.687163352966309,19171100
2023-04-10,4.800000190734863,4.860000133514404,4.78000020980835,4.829999923706055,4.716457843780518,16986000
2023-04-11,4.96999979019165,5.099999904632568,4.960000038146973,5.070000171661377,4.950815200805664,44518700
2023-04-12,5.170000076293945,5.269999980926514,5.119999885559082,5.199999809265137,5.077759265899658,35669300
2023-04-13,5.179999828338623,5.260000228881836,5.150000095367432,5.159999847412109,5.038699626922607,31494400
2023-04-14,5.119999885559082,5.28000020980835,5.110000133514404,5.260000228881836,5.136349201202393,26961900
2023-04-17,5.269999980926514,5.300000190734863,5.170000076293945,5.210000038146973,5.087523937225342,21892900
2023-04-18,5.159999847412109,5.21999979019165,5.110000133514404,5.159999847412109,5.038699626922607,20546300
2023-04-19,5.090000152587891,5.110000133514404,4.989999771118164,5.0,4.8824615478515625,19707100
2023-04-20,4.96999979019165,5.059999942779541,4.96999979019165,5.019999980926514,4.90199089050293,15589800
2023-04-21,5.019999980926514,5.03000020980835,4.960000038146973,5.03000020980835,4.9117560386657715,5596900
2023-04-24,4.989999771118164,5.059999942779541,4.920000076293945,5.0,4.8824615478515625,16361500
2023-04-25,5.0,5.050000190734863,4.960000038146973,5.019999980926514,4.90199089050293,21134500
2023-04-26,5.019999980926514,5.059999942779541,4.96999979019165,4.989999771118164,4.872696399688721,12525400
