Date,Open,High,Low,Close,Adj Close,Volume
2022-11-15,4.269999980926514,4.300000190734863,4.130000114440918,4.170000076293945,4.052915096282959,26831000
2022-11-16,4.130000114440918,4.21999979019165,4.119999885559082,4.130000114440918,4.014037609100342,14612700
2022-11-17,4.050000190734863,4.110000133514404,4.0,4.079999923706055,3.9654417037963867,14769000
2022-11-18,4.090000152587891,4.119999885559082,4.019999980926514,4.099999904632568,3.984880208969116,14028300
2022-11-21,4.099999904632568,4.099999904632568,3.990000009536743,4.050000190734863,3.9362847805023193,13296600
2022-11-22,4.099999904632568,4.28000020980835,4.099999904632568,4.21999979019165,4.101511001586914,16078300
2022-11-23,4.170000076293945,4.210000038146973,4.090000152587891,4.179999828338623,4.062633991241455,16755200
2022-11-25,4.210000038146973,4.239999771118164,4.110000133514404,4.119999885559082,4.0043182373046875,7598900
2022-11-28,4.139999866485596,4.139999866485596,3.930000066757202,3.950000047683716,3.8390920162200928,14338200
2022-11-29,4.0,4.079999923706055,3.9600000381469727,4.019999980926514,3.9071264266967773,13383500
2022-11-30,4.070000171661377,4.179999828338623,3.9800000190734863,4.130000114440918,4.04421854019165,20706100
2022-12-01,4.239999771118164,4.440000057220459,4.199999809265137,4.380000114440918,4.289026260375977,33127200
2022-12-02,4.300000190734863,4.380000114440918,4.239999771118164,4.340000152587891,4.249857425689697,13441900
2022-12-05,4.300000190734863,4.349999904632568,4.190000057220459,4.210000038146973,4.122557163238525,16282400
2022-12-06,4.239999771118164,4.28000020980835,4.110000133514404,4.150000095367432,4.063803195953369,13548000
2022-12-07,4.190000057220459,4.349999904632568,4.190000057220459,4.239999771118164,4.151933670043945,14874200
2022-12-08,4.269999980926514,4.329999923706055,4.199999809265137,4.260000228881836,4.171518802642822,14937700
2022-12-09,4.25,4.380000114440918,4.210000038146973,4.210000038146973,4.122557163238525,11756000
2022-12-12,4.179999828338623,4.25,4.119999885559082,4.25,4.161725997924805,15513200
2022-12-13,4.409999847412109,4.489999771118164,4.28000020980835,4.340000152587891,4.249857425689697,14623900
2022-12-14,4.320000171661377,4.340000152587891,4.190000057220459,4.269999980926514,4.181310653686523,13339900
2022-12-15,4.170000076293945,4.199999809265137,4.059999942779541,4.070000171661377,3.9854648113250732,17939600
2022-12-16,4.079999923706055,4.139999866485596,4.03000020980835,4.090000152587891,4.005049705505371,23270400
2022-12-19,4.119999885559082,4.139999866485596,4.019999980926514,4.03000020980835,3.946295976638794,9444300
2022-12-20,4.110000133514404,4.230000019073486,4.099999904632568,4.190000057220459,4.102972507476807,12597600
2022-12-21,4.239999771118164,4.260000228881836,4.199999809265137,4.21999979019165,4.132349491119385,10061400
2022-12-22,4.170000076293945,4.170000076293945,4.039999961853027,4.150000095367432,4.063803195953369,11510400
