Date,Open,High,Low,Close,Adj Close,Volume
2022-11-15,3.069999933242798,3.200000047683716,3.0250000953674316,3.130000114440918,3.130000114440918,21713000
2022-11-16,3.390000104904175,3.5899999141693115,3.130000114440918,3.1500000953674316,3.1500000953674316,56833400
2022-11-17,3.0199999809265137,3.305000066757202,2.930000066757202,3.2200000286102295,3.2200000286102295,24801900
2022-11-18,3.200000047683716,3.2799999713897705,3.1500000953674316,3.2100000381469727,3.2100000381469727,12814400
2022-11-21,3.119999885559082,3.2049999237060547,2.940000057220459,2.9700000286102295,2.9700000286102295,25698400
2022-11-22,2.9600000381469727,2.9649999141693115,2.8399999141693115,2.9100000858306885,2.9100000858306885,11413400
2022-11-23,2.9000000953674316,2.9800000190734863,2.859999895095825,2.950000047683716,2.950000047683716,10034900
2022-11-25,2.950000047683716,3.0,2.869999885559082,2.9600000381469727,2.9600000381469727,5958400
2022-11-28,2.890000104904175,2.930000066757202,2.799999952316284,2.799999952316284,2.799999952316284,10609400
2022-11-29,2.859999895095825,2.9100000858306885,2.799999952316284,2.8299999237060547,2.8299999237060547,11068000
2022-11-30,2.869999885559082,3.0899999141693115,2.8499999046325684,3.0199999809265137,3.0199999809265137,25069200
2022-12-01,3.0,3.1500000953674316,2.9700000286102295,3.069999933242798,3.069999933242798,10155500
2022-12-02,3.0,3.25,2.950000047683716,3.1600000858306885,3.1600000858306885,16888600
2022-12-05,3.1600000858306885,3.2100000381469727,3.0399999618530273,3.0999999046325684,3.0999999046325684,18313500
2022-12-06,3.0799999237060547,3.0950000286102295,2.9600000381469727,3.009999990463257,3.009999990463257,14053100
2022-12-07,2.9600000381469727,3.0199999809265137,2.875,2.940000057220459,2.940000057220459,17067600
2022-12-08,2.984999895095825,3.115000009536743,2.9200000762939453,3.059999942779541,3.059999942779541,10066100
2022-12-09,3.0799999237060547,3.109999895095825,3.009999990463257,3.0199999809265137,3.0199999809265137,6890600
2022-12-12,3.0,3.1700000762939453,2.984999895095825,3.1500000953674316,3.1500000953674316,12249700
2022-12-13,3.2899999618530273,3.319999933242798,3.174999952316284,3.2200000286102295,3.2200000286102295,19963100
2022-12-14,3.2100000381469727,3.378999948501587,3.190000057220459,3.309999942779541,3.309999942779541,17797500
2022-12-15,3.200000047683716,3.369999885559082,3.200000047683716,3.200000047683716,3.200000047683716,18844500
2022-12-16,3.180000066757202,3.3399999141693115,3.1500000953674316,3.190000057220459,3.190000057220459,18201400
2022-12-19,3.190000057220459,3.200000047683716,3.0,3.009999990463257,3.009999990463257,8924600
2022-12-20,3.005000114440918,3.069999933242798,2.940000057220459,2.990000009536743,2.990000009536743,9587800
2022-12-21,2.990000009536743,3.119999885559082,2.9200000762939453,3.119999885559082,3.119999885559082,9104400
2022-12-22,3.130000114440918,3.1500000953674316,3.0299999713897705,3.059999942779541,3.059999942779541,12406200
2022-12-23,3.0799999237060547,3.299999952316284,2.9700000286102295,3.2699999809265137,3.2699999809265137,16310500
2022-12-27,3.2200000286102295,3.3299999237060547,3.180000066757202,3.299999952316284,3.299999952316284,11488400
2022-12-28,3.2799999713897705,3.2899999618530273,3.1500000953674316,3.1500000953674316,3.1500000953674316,7438700
2022-12-29,3.1600000858306885,3.2699999809265137,3.069999933242798,3.2100000381469727,3.2100000381469727,9292300
2022-12-30,3.1500000953674316,3.299999952316284,3.130000114440918,3.2200000286102295,3.2200000286102295,5819400
2023-01-03,3.2799999713897705,3.4800000190734863,3.259999990463257,3.4600000381469727,3.4600000381469727,16958600
2023-01-04,3.5,3.555000066757202,3.359999895095825,3.5,3.5,11774900
2023-01-05,3.4600000381469727,3.5399999618530273,3.4200000762939453,3.4800000190734863,3.4800000190734863,7799400
2023-01-06,3.5,3.575000047683716,3.4200000762939453,3.4700000286102295,3.4700000286102295,10875900
2023-01-09,3.5299999713897705,3.809999942779541,3.5199999809265137,3.7200000286102295,3.7200000286102295,27907500
2023-01-10,3.7100000381469727,3.755000114440918,3.559999942779541,3.7200000286102295,3.7200000286102295,14966300
2023-01-11,3.75,3.75,3.5299999713897705,3.609999895095825,3.609999895095825,17341800
2023-01-12,3.619999885559082,3.690000057220459,3.5299999713897705,3.609999895095825,3.609999895095825,9942000
2023-01-13,3.549999952316284,3.625,3.5199999809265137,3.5799999237060547,3.5799999237060547,13633900
2023-01-17,3.734999895095825,4.03000020980835,3.7100000381469727,3.9700000286102295,3.9700000286102295,44296700
2023-01-18,3.990000009536743,4.0,3.5899999141693115,3.7100000381469727,3.7100000381469727,61452800
2023-01-19,3.680000066757202,3.799999952316284,3.5899999141693115,3.5899999141693115,3.5899999141693115,18957200
2023-01-20,3.700000047683716,3.799999952316284,3.5950000286102295,3.680000066757202,3.680000066757202,22306000
2023-01-23,3.690000057220459,3.7799999713897705,3.640000104904175,3.740000009536743,3.740000009536743,12914200
2023-01-24,3.700000047683716,3.700000047683716,3.569999933242798,3.5999999046325684,3.5999999046325684,11913500
2023-01-25,3.5999999046325684,3.690000057220459,3.5,3.680000066757202,3.680000066757202,16820100
2023-01-26,3.744999885559082,3.8399999141693115,3.5899999141693115,3.630000114440918,3.630000114440918,15752200
2023-01-27,3.630000114440918,3.7699999809265137,3.609999895095825,3.7100000381469727,3.7100000381469727,26018200
2023-01-30,3.609999895095825,3.765000104904175,3.5899999141693115,3.7100000381469727,3.7100000381469727,15694900
2023-01-31,3.700000047683716,3.8499999046325684,3.6600000858306885,3.7899999618530273,3.7899999618530273,14392200
2023-02-01,3.825000047683716,3.890000104904175,3.700000047683716,3.7200000286102295,3.7200000286102295,19163600
2023-02-02,3.7200000286102295,3.799999952316284,3.509999990463257,3.630000114440918,3.630000114440918,28678200
2023-02-03,3.5999999046325684,3.690000057220459,3.5199999809265137,3.549999952316284,3.549999952316284,20017100
2023-02-06,3.5,3.5190000534057617,3.3499999046325684,3.4600000381469727,3.4600000381469727,22717600
2023-02-07,3.4800000190734863,3.509999990463257,3.4000000953674316,3.5,3.5,13876600
2023-02-08,3.549999952316284,3.7100000381469727,3.5199999809265137,3.609999895095825,3.609999895095825,16726600
2023-02-09,3.630000114440918,3.7200000286102295,3.4100000858306885,3.440000057220459,3.440000057220459,17004300
2023-02-10,3.369999885559082,3.4200000762939453,3.259999990463257,3.3299999237060547,3.3299999237060547,14396000
2023-02-13,3.359999895095825,3.4200000762939453,3.299999952316284,3.369999885559082,3.369999885559082,27083600
2023-02-14,3.3399999141693115,3.494999885559082,3.299999952316284,3.4800000190734863,3.4800000190734863,19160300
2023-02-15,3.440000057220459,3.7100000381469727,3.3550000190734863,3.680000066757202,3.680000066757202,21899900
2023-02-16,3.630000114440918,3.7300000190734863,3.559999942779541,3.6700000762939453,3.6700000762939453,20078600
2023-02-17,3.6500000953674316,3.690000057220459,3.430000066757202,3.4800000190734863,3.4800000190734863,17605800
2023-02-21,3.4700000286102295,3.5199999809265137,3.380000114440918,3.4000000953674316,3.4000000953674316,12430000
2023-02-22,3.450000047683716,3.549999952316284,3.3499999046325684,3.5,3.5,18951100
2023-02-23,3.549999952316284,3.569999933242798,3.1500000953674316,3.2100000381469727,3.2100000381469727,26941200
2023-02-24,3.1500000953674316,3.1600000858306885,3.049999952316284,3.0999999046325684,3.0999999046325684,21298300
2023-02-27,3.130000114440918,3.2300000190734863,3.0799999237060547,3.1700000762939453,3.1700000762939453,13512900
2023-02-28,3.174999952316284,3.259999990463257,3.140000104904175,3.2100000381469727,3.2100000381469727,12384000
2023-03-01,3.240000009536743,3.25,3.0799999237060547,3.0999999046325684,3.0999999046325684,9128100
2023-03-02,3.0299999713897705,3.2149999141693115,3.009999990463257,3.200000047683716,3.200000047683716,11134200
2023-03-03,3.1700000762939453,3.309999942779541,3.1700000762939453,3.2799999713897705,3.2799999713897705,11083400
2023-03-06,3.240000009536743,3.255000114440918,3.109999895095825,3.140000104904175,3.140000104904175,12759300
2023-03-07,3.109999895095825,3.200000047683716,3.0999999046325684,3.109999895095825,3.109999895095825,12315000
2023-03-08,3.130000114440918,3.1700000762939453,3.0299999713897705,3.1600000858306885,3.1600000858306885,9262400
2023-03-09,3.119999885559082,3.184999942779541,2.9700000286102295,2.990000009536743,2.990000009536743,16911300
2023-03-10,2.9700000286102295,2.990000009536743,2.805000066757202,2.8499999046325684,2.8499999046325684,15451500
2023-03-13,2.7799999713897705,2.9200000762939453,2.759999990463257,2.859999895095825,2.859999895095825,11136000
